#{"t_start": 1638265064.2204406, "env_id": "PathColav3d-v0"}
r,l,t
-3086.381203,1,9.051098
-4577.399762,2,9.063069
-1193.791978,1,9.069079
-2958.308377,1,9.076038
-1855.032588,2,9.087763
-2299.379305,3,9.108675
-1521.578328,2,9.124634
-2498.016834,1,9.132612
-1376.269253,2,9.146574
-2462.948085,2,9.161535
-2639.550445,1,9.173536
-4382.870094,1,9.180509
-1854.645131,2,9.194446
-3825.815205,1,9.200429
-3226.347938,1,9.207411
-1130.673308,1,9.214187
-1494.072065,2,9.231146
-1877.291152,1,9.238125
-1484.762622,4,9.265054
-3061.045021,1,9.27218
-3140.339576,1,9.278201
-2647.437605,1,9.287143
-2001.021251,1,9.294125
-2160.875057,1,9.301105
-4468.629207,1,9.307089
-4602.686726,1,9.317066
-1235.616354,1,9.325042
-2533.921136,1,9.333019
-1211.250634,1,9.340001
-5718.801115,2,9.356956
-3667.130596,1,9.366931
-3635.629454,1,9.378901
-1542.623715,2,9.394857
-3702.742449,1,9.40084
-5690.52726,2,9.414803
-2721.003024,3,9.433751
-3676.290825,1,9.44173
-2823.934981,2,9.454695
-3322.204984,1,9.462706
-5316.513535,2,9.474641
-1037.16242,1,9.481622
-1075.118567,2,9.495585
-4418.768632,1,9.503566
-2275.739548,1,9.511543
-1889.114485,1,9.519553
-8510.018557,2,9.534482
-3866.998564,1,9.540465
-3281.736538,2,9.556424
-2032.616057,2,9.569388
-1692.654255,3,9.590364
-2666.859329,1,9.597312
-2233.964855,1,9.604742

-1462.656246,1,9.447715
-1127.466967,1,9.455725
-1825.29716,2,9.466662
-1419.638965,2,9.481655
-3861.840631,2,9.494589
-1125.434114,1,9.503565
-2672.59959,2,9.519524
-3122.208654,2,9.532486
-1982.471984,1,9.541462
-1654.999268,3,9.561409
-2711.415041,1,9.570385
-3692.989915,2,9.582385
-1437.053479,1,9.589334
-1572.509358,1,9.596763
