#{"t_start": 1638351831.7875507, "env_id": "PathColav3d-v0"}
r,l,t
-375.068213,179,766.227371
-340.826983,236,767.327458
-405.919298,227,768.319214
-262.490666,198,769.949348
-221.323259,196,770.808897
-294.576429,189,771.649572
-255.477613,179,772.480709
-314.794033,204,773.371436
-481.201065,206,774.994624
-355.989549,187,775.805696
-327.410704,186,776.690832
-282.946308,212,777.623498
-308.970202,203,778.590489
-323.78665,178,779.408916
-327.200341,206,781.054651
-302.875034,203,782.012263
-303.149714,198,782.941181
-252.328961,186,783.786514
-260.383261,176,784.605997
-255.889117,203,786.224279
-269.582519,151,786.937092
-261.238814,179,787.747504
-346.921797,207,788.651138
-260.384716,197,789.626032
-250.647082,206,791.466292
-407.466343,232,792.564438
-267.472195,173,793.400078
-250.345392,216,794.400932
-310.670306,199,795.311845
-260.605437,189,796.836043
-328.070311,197,797.662518
-245.415284,194,798.555832
-358.305329,184,799.43311
-264.506922,169,800.258219
-256.522171,180,801.191724
-279.955739,182,802.844769
-247.310182,154,803.587331
-384.50801,225,804.565215
-430.38515,199,805.48106
-325.616443,213,806.476628
-276.748005,174,808.038984
-267.476062,177,808.874078
-355.243683,183,809.729096
-288.60058,201,811.138587
-313.615163,181,812.088345
-375.30576,176,813.010071
-289.475052,188,814.722163
-296.577308,177,815.537815
-253.855229,170,816.310404
-222.749025,171,817.127902
-399.952562,200,817.995238
-304.146822,191,819.728188
-405.897163,175,820.602722
-357.894912,162,821.401135
-217.553192,193,822.31108
-338.674321,172,823.088109
-412.206967,198,823.970694
-230.494413,160,825.370628
-304.05479,167,826.131295
-302.81517,171,826.918406
-262.478676,191,827.784597
-452.879487,197,828.634703
-211.37937,174,829.407701
-287.391282,208,831.021236
-250.805867,181,831.819211
-262.478933,196,832.665765
-426.492338,180,833.467833
-370.373133,183,834.268553
-272.361983,186,835.818458
-238.738978,177,836.636251
-293.043894,162,837.377878
-272.163597,199,838.262439
-261.056761,200,839.160952
-334.396372,184,840.029923
-327.349924,194,841.642277
-310.070074,169,842.412307
-336.515225,193,843.278654
-294.083649,194,844.172819
-321.138793,182,845.010329
-447.972255,168,846.486937
-297.465393,189,847.343752
-291.010305,196,848.257533
-249.426312,185,849.101755
-297.406889,214,850.105501
-428.877225,173,850.886057
-320.942518,156,852.329577
-261.143577,191,853.23979
-301.855787,172,853.991809
-269.321803,190,854.895295
-290.655597,172,855.640936
-249.880045,209,857.296018
-231.029116,164,858.00081
-364.102316,191,858.85737
-248.366594,176,859.696686
-280.608643,156,860.402218
-274.277515,238,861.442176
-297.328225,209,863.121648
-417.607564,176,863.96321
-282.391705,194,864.853626
-295.749374,172,865.682017
-352.526227,173,866.514194
-363.290752,193,868.167472
-345.242543,157,868.934753
-340.902193,187,869.844472
-317.918688,156,870.648278
-283.029955,172,871.528369
-384.805733,215,872.613881
-334.509782,196,874.500473
-311.300721,197,875.471467
-323.769415,148,876.247254
-694.671282,175,877.123766
-572.12602,190,878.223073
-370.877853,178,879.248536
-241.794242,183,881.341936
-220.12515,184,882.563668
-345.91747,180,883.682675
-326.398188,222,884.676621
-297.717075,169,885.429563
-344.225708,193,887.07632
-353.593873,161,887.79506
-379.446125,174,888.606795
-215.721646,156,889.315635
-269.670054,183,890.264739
-349.648254,204,891.290344
-229.844583,159,892.869927
-384.114324,187,893.710624
-283.572387,207,894.666975
-345.63585,182,895.558388
-293.293544,169,896.385801
-272.395716,219,897.478626
-374.227178,192,899.183764
-242.209226,167,899.951759
-241.430874,176,900.800304
-316.64629,248,901.953891
-309.761821,184,902.789299
-399.384135,181,904.46936
-339.429286,175,905.344706
-259.146979,214,906.384067
-312.046678,176,907.243215
-292.514285,159,908.01747
-261.326126,204,909.761049
-369.740703,183,910.639731
-422.184883,233,911.801311
-295.196199,184,912.781719
-328.757751,158,913.527411
-235.121501,226,914.619916
-306.72723,168,916.103112
-240.661923,184,916.923469
-298.234364,185,917.790294
-225.08709,144,918.430556
-458.910636,181,919.343223
-290.120892,215,920.958401
-228.997864,194,921.857322
-336.216131,202,922.838982
-300.943337,199,923.771569
-282.896811,175,924.655126
-256.418844,202,925.641266
-195.400753,157,927.223463
-379.678972,232,928.3611
-455.048679,203,929.323894
-299.770708,168,930.161303
-339.806037,179,931.063675
-388.541377,188,932.744648
-242.947548,179,933.697023
-261.30028,178,934.633352
-296.745403,167,935.45774
-279.836368,257,936.749239
-211.918659,178,938.341593
-252.871657,215,939.346046
-288.695416,187,940.21597
-235.262625,211,941.276601
-264.051992,180,942.117384
-320.674293,182,942.97069
-371.927582,207,944.68714
-289.312626,211,945.646165
-208.435892,146,946.326724
-353.559638,195,947.240646
-329.464965,211,948.208744
-397.942956,181,949.940873
-298.413304,164,950.760748
-251.155607,215,951.811917
-221.37165,175,952.669156
-260.346278,195,953.623099
-247.559297,159,954.47223
-267.298894,174,955.954744
-402.596115,255,957.210296
-361.130447,262,958.407806
-419.099288,208,959.346661
-406.427161,169,960.916341
-246.090136,196,961.868642
-362.709837,209,962.76638
-330.356494,237,963.91877
-369.508679,204,965.062021
-249.441779,200,967.219694
-416.250899,257,968.599661
-315.006331,222,969.676349
-281.215936,254,970.948472
-402.204897,207,971.915043
-314.183507,232,974.204855
-409.983242,196,975.390291
-226.574872,190,976.407143
-286.421815,200,977.378401
-291.86239,205,978.373008
-308.792526,216,980.135861
-287.295977,256,981.360255
-404.951727,256,982.592409
-417.855469,290,983.981672
-590.060661,181,985.775424
-293.820276,145,986.509836
-317.224584,201,987.549698
-356.344316,174,988.495208
-399.234782,227,989.538291
-233.406452,171,991.080678
-248.342064,204,992.034378
-532.600531,298,993.486137
-253.473859,204,994.445764
-389.72535,243,995.690625
-476.895338,216,997.430246
-302.701755,244,998.579608
-371.356049,188,999.480966
-345.121921,232,1000.510149
-274.870033,178,1001.265231
-316.95104,215,1002.987478
-419.560295,302,1004.323047
-307.662273,234,1005.393569
-465.851037,294,1007.398103
-244.254021,274,1008.637027
-238.52304,276,1009.874578
-360.839289,282,1011.143411
-481.819879,242,1012.949473
-217.95816,188,1013.82194
-323.168736,179,1014.680393
-339.159395,251,1015.788933
-306.583063,185,1016.637096
-311.783401,231,1018.439379
-358.199849,231,1019.459354
-369.945703,247,1020.597045
-431.070668,224,1021.64953
-285.770544,202,1022.579448
-373.785133,206,1024.227728
-279.415434,210,1025.177413
-259.378369,218,1026.147966
-292.603556,181,1026.996699
-290.493404,231,1028.019816
-308.095716,225,1029.775615
-322.219847,268,1031.000574
-292.405251,205,1031.918744
-382.929378,190,1032.770864
-263.204491,185,1034.316663
-310.28174,201,1035.219216
-368.019948,234,1036.278164
-358.046767,246,1037.444419
-323.331678,204,1038.381897
-322.211463,267,1040.283652
-283.340864,259,1041.431873
-286.108935,252,1042.564721
-323.641615,195,1043.470436
-417.769618,270,1045.336467
-305.243231,200,1046.279232
-294.195267,248,1047.325234
-348.7886,248,1048.455235
-501.617831,281,1050.480942
-309.111817,205,1051.445256
-235.628129,197,1052.37509
-299.666038,211,1053.340628
-415.131949,215,1054.244709
-380.438759,245,1056.034279
-255.606636,202,1056.938921
-470.274121,281,1058.252821
-376.194689,226,1059.313394
-276.974889,230,1061.067278
-203.443588,214,1062.08703
-233.222594,219,1063.079806
-303.123154,201,1064.01717
-346.280641,260,1065.243593
-310.453491,230,1067.026141
-351.623293,203,1067.987454
-294.496177,206,1068.944642
-300.511629,237,1070.051895
-1002.036365,354,1072.567945
-284.680858,181,1073.442119
-1002.625643,282,1074.727069
-264.263558,212,1075.724823
-455.368077,256,1077.622268
-328.835434,210,1078.514462
-335.224345,307,1079.895538
-273.273401,270,1081.118454
-341.037316,254,1082.978829
-412.101212,183,1083.81299
-297.505016,225,1084.845849
-536.892273,238,1085.902497
-580.644822,209,1086.778369
-461.504204,216,1088.468981
-477.982774,309,1089.893224
-510.432614,269,1091.084752
-427.227644,210,1092.111096
-413.792082,198,1093.748966
-384.971847,251,1094.898754
-234.154274,201,1095.854826
-455.864465,292,1097.198436
-433.55031,308,1099.341628
-306.163376,179,1100.221835
-338.543172,251,1101.467503
-346.545362,257,1102.687407
-293.398074,280,1104.670373
-351.878945,228,1105.702048
-377.648109,244,1106.786971
-278.703101,234,1107.904756
-400.255306,276,1109.126759
-344.758037,262,1111.047805
-398.540892,290,1112.330058
-237.823284,244,1113.467322
-429.572383,277,1115.444115
-290.328104,207,1116.385472
-285.236342,261,1117.593511
-308.376861,306,1118.997878
-306.639331,239,1120.030414
-320.653254,237,1121.79177
-257.970057,222,1122.821369
-484.947224,326,1124.30223
-484.687292,325,1126.445631
-259.56253,206,1127.417563
-309.615791,237,1128.577749
-329.518819,259,1129.77301
-417.198068,209,1130.699602
-324.130402,202,1132.316135
-293.239968,203,1133.272948
-442.847376,239,1134.307904
-386.48993,252,1135.496198
-263.006334,212,1137.157703
-362.775728,216,1138.146361
-698.139187,326,1139.644411
-430.799149,276,1140.915858
-290.60807,255,1142.787282
-478.388398,266,1144.010718
-368.546823,238,1145.071804
-314.862397,202,1145.98162
-266.217788,210,1146.962119
-345.274043,248,1148.812725
-305.01781,209,1149.777493
-343.055056,288,1151.093273
-419.317888,280,1152.35599
-302.171964,251,1154.12903
-338.011752,227,1155.19422
-376.761562,249,1156.35026
-331.653025,188,1157.161271
-311.725246,248,1159.067832
-419.570031,264,1160.258883
-306.547842,230,1161.263363
-331.356735,203,1162.164244
-226.599817,205,1163.815547
-379.591852,223,1164.892419
-290.09357,229,1165.93213
-386.519016,237,1166.96452
-372.952293,230,1168.048253
-223.596229,207,1169.750384
-244.148734,208,1170.692214
-336.715968,197,1171.602762
-422.928509,238,1172.659272
-426.425783,245,1173.749433
-366.346298,248,1175.561333
-318.196908,218,1176.563817
-335.169367,208,1177.49614
-370.937276,238,1178.565573
-264.320048,236,1180.321524
-502.457457,210,1181.280922
-425.656745,225,1182.305016
-382.929839,201,1183.199122
-281.47203,216,1184.178487
-350.333984,239,1185.963787
-363.29953,263,1187.16024
-411.1243,246,1188.270946
-286.920631,220,1189.276133
-370.356409,195,1190.831887
-439.313154,305,1192.278979
-326.510949,236,1193.373989
-352.912393,205,1194.30702
-302.082624,231,1196.053914
-342.704156,193,1196.943308
-288.235105,200,1197.862831
-318.144995,224,1198.846281
-337.993023,218,1199.843331
-288.18092,200,1201.475361
-381.825054,241,1202.584699
-370.589307,229,1203.640344
-253.54782,237,1204.732553
-496.467939,288,1206.715607
-502.939277,333,1208.225267
-356.038479,260,1209.437558
-304.588262,201,1210.364365
-316.634891,233,1212.099374
-426.49828,225,1213.082474
-332.848502,227,1214.112308
-242.82927,213,1215.062773
-399.002087,256,1216.195088
-387.050957,231,1217.924583
-295.522462,198,1218.801616
-301.762419,199,1219.723191
-313.025282,236,1220.811047
-258.272345,231,1221.808712
-297.136982,223,1223.538643
-396.634065,240,1224.679251
-422.885384,251,1225.788077
-334.727938,201,1226.724124
-318.175454,204,1228.373858
-211.878846,198,1229.294265
-460.742081,243,1230.36976
-446.616623,252,1231.507067
-326.358606,233,1232.561896
-442.228328,201,1234.172045
-374.009732,266,1235.436811
-365.776424,303,1237.144786
-322.809151,251,1238.861878
-312.793247,274,1241.285264
-282.80409,237,1242.349102
-271.82007,248,1243.514063
-324.31765,212,1244.679198
-388.451358,284,1246.822596
-414.261659,289,1248.086121
-1002.386685,205,1249.040878
-346.273227,257,1250.239775
-233.341432,248,1252.042984
-324.87517,225,1253.08457
-308.43794,219,1254.021749
-255.818725,194,1254.918644
-678.583792,260,1256.850057
-325.699138,205,1257.806262
-357.067445,192,1258.661825
-342.73056,239,1259.778354
-320.042408,188,1260.59604
-323.23815,209,1262.247769
-402.539966,244,1263.367846
-497.143049,220,1264.369663
-339.414538,224,1265.406154
-1073.449004,251,1266.574764
-301.770212,202,1268.175957
-339.762895,186,1269.125039
-334.340267,258,1270.511801
-389.808198,207,1271.482873
-615.135836,248,1273.410531
-346.698271,222,1274.400803
