#{"t_start": 1634713766.5162709, "env_id": "PathColav3d-v0"}
r,l,t
-91.880237,158,1099.32206
-93.943937,130,1100.66793
-137.467138,174,1101.552562
-94.052622,150,1102.398129
-311.255528,281,1103.821623
-89.20161,142,1104.486844
-90.672941,136,1105.113168
-79.543274,131,1106.748446
-84.911546,153,1107.589443
-91.558628,154,1108.416641
-152.010982,161,1109.26862
-123.537448,157,1110.008493
-65.097488,131,1110.599587
-121.994215,146,1111.255039
-88.296096,165,1112.742746
-101.5596,155,1113.451851
-99.129017,149,1114.162238
-100.462775,159,1114.91467
-165.035322,146,1115.750433
-146.710163,160,1116.506378
-103.298641,153,1117.229966
-121.04667,168,1118.739116
-476.008837,232,1119.9198
-93.791537,172,1120.717367
-141.351221,155,1121.434104
-89.080916,164,1122.196034
-97.600603,152,1123.60329
-246.226701,172,1124.396208
-105.482126,146,1125.096296
-100.8877,159,1125.925215
-66.459212,146,1126.662938
-84.009266,148,1127.383012
-109.718308,173,1128.213569
-375.594763,279,1130.28306
-82.100551,152,1131.016102
-92.941457,162,1132.239453
-117.508569,172,1133.26091
-106.122266,142,1134.21724
-105.547372,189,1136.554989
-94.540938,140,1137.475527
-104.95866,162,1138.476848
-60.735682,152,1139.578849
-103.163195,146,1140.306856
-93.674831,161,1142.042218
-91.395897,164,1143.125317
-89.466257,139,1144.764847
-84.438251,164,1145.664441
-75.534645,146,1146.413437
-132.858816,152,1147.511822
-121.744584,162,1148.292495
-84.958094,151,1149.006102
-113.64925,156,1149.762211
-105.950871,152,1151.340063
-122.246012,148,1152.150948
-108.472869,149,1152.936273
-82.671128,159,1154.024245
-101.470197,160,1154.972221
-132.993846,178,1155.829276
-145.526397,172,1157.398213
-67.048022,149,1158.115155
-184.109324,180,1158.989866
-361.747797,501,1161.736044
-99.678776,160,1163.380431
-136.604656,175,1164.208161
-219.624633,194,1165.147137
-558.521345,501,1167.669191
-113.498409,141,1168.321199
-123.407148,165,1169.861993
-263.674976,280,1171.197799
-90.114273,140,1171.926056
-108.711327,143,1172.741742
-95.861866,151,1173.923402
-96.369369,143,1174.869085
-132.17199,169,1176.472145
-125.00717,191,1177.525902
-175.389534,160,1178.588349
-100.569612,167,1179.531054
-89.187397,142,1180.379235
-123.888331,156,1181.305569
-91.505573,146,1182.927957
-92.450546,150,1183.942163
-389.132906,261,1185.601732
-100.017395,134,1186.333333
-128.894871,156,1187.335647
-508.682567,501,1191.258125
-244.408714,248,1192.482579
-116.616777,164,1193.381184
-151.941577,196,1194.787004
-93.777775,139,1196.433355
-72.189068,130,1197.07542
-128.243433,163,1197.88706
-142.019935,148,1198.676372
-116.959854,162,1199.467681
-93.66583,154,1200.247366
-86.259153,123,1200.857588
-583.635677,501,1204.929531
-94.062025,154,1205.674562
-112.441321,148,1206.455241
-146.645641,160,1207.444874
-72.844537,133,1208.161847
-167.481733,161,1209.850809
-117.256663,156,1210.61216
-203.051545,213,1211.971168
-100.306378,139,1212.636906
-143.642345,158,1213.442616
-73.31716,152,1214.265796
-494.571892,501,1217.599334
-170.362444,187,1218.480046
-135.217592,176,1219.340658
-83.468762,152,1220.067818
-69.473571,129,1221.382526
-105.065506,157,1222.119269
-91.063652,154,1222.850258
-368.166237,386,1224.736998
-108.999515,160,1225.493226
-102.872629,158,1226.312784
-113.166451,167,1227.984923
-96.715099,139,1228.715211
-559.730415,501,1231.343442
-124.785934,152,1232.056183
-108.466811,145,1233.534628
-72.822131,139,1234.244801
-122.055896,140,1234.920947
-504.857845,501,1237.79942
-112.801543,166,1238.658136
-85.249175,156,1240.109415
-635.685728,501,1242.836495
-133.459531,168,1243.649591
-105.647325,143,1244.441134
-80.734937,158,1246.097862
-143.804398,160,1246.872686
-75.467963,149,1247.806705
-63.54211,125,1248.43626
-102.400054,153,1249.360206
-90.961678,150,1250.253853
-362.614932,239,1252.392867
-105.730402,146,1253.246159
-94.575504,134,1254.281501
-117.492216,144,1255.344217
-293.943772,292,1256.855217
-116.185559,168,1257.752202
-83.146134,145,1259.26709
-103.269522,154,1260.100935
-121.424801,166,1261.413271
-99.944384,152,1262.461306
-427.469329,260,1263.842272
-110.183442,144,1264.530306
-120.860897,158,1266.125569
-81.042197,158,1266.94459
-209.563169,206,1268.665344
-93.11237,150,1269.673538
-547.871034,501,1273.887011
-85.809942,162,1274.87051
-107.609439,132,1275.707076
-101.88809,160,1276.679184
-125.365329,150,1277.558903
-145.821102,185,1278.590225
-109.030088,155,1279.410221
-108.759957,130,1281.004161
-110.363509,153,1281.857486
-58.527595,129,1282.678949
-75.05165,145,1283.409302
-188.584069,215,1284.417246
-100.895836,145,1285.095171
-91.674121,145,1286.559591
-660.542887,322,1288.428096
-83.981804,135,1289.110509
-115.314474,155,1289.877364
-112.759753,150,1290.609428
-139.139436,142,1291.290591
-91.91532,160,1292.827076
-90.28023,161,1293.735386
-115.790254,156,1294.517097
-114.677978,155,1295.281513
-436.182941,434,1297.645461
-139.142871,198,1299.509209
-88.456895,144,1300.263415
-100.525974,144,1300.963104
-118.188109,149,1301.68391
-70.751527,127,1302.339179
-111.645057,171,1303.280746
-136.221687,187,1305.023293
-80.907698,159,1305.750042
-74.655802,140,1306.401755
-122.540311,158,1307.134751
-141.859408,170,1307.940872
-71.301785,135,1308.564
-102.683163,145,1309.582156
-223.058233,238,1311.605426
-106.126522,143,1312.28441
-136.673123,158,1313.1174
-400.565465,272,1315.023148
-108.53969,144,1315.698465
-110.830516,165,1317.395417
-95.381223,146,1318.196777
-78.897888,136,1318.918674
-75.171804,150,1320.009579
-93.862644,150,1321.263439
-113.829427,154,1322.332082
-147.894842,175,1323.690327
-112.416334,158,1325.889069
-213.609795,258,1327.452018
-124.772293,141,1328.240772
-67.18669,163,1329.203441
-104.427062,150,1330.083965
-85.813232,145,1330.817576
-78.063215,144,1332.316947
-147.0553,181,1333.184491
-469.660005,261,1334.618317
-89.41441,160,1335.773025
-73.832157,141,1336.508098
-140.564433,179,1337.383355
-668.149513,501,1340.724262
-63.834276,143,1341.414157
-90.448058,149,1342.403215
-67.759499,137,1343.128338
-84.183604,142,1344.314363
-187.796132,191,1346.276287
-108.187703,162,1347.065421
-84.229774,156,1347.845165
-88.424861,152,1348.602569
-164.880072,198,1349.623292
-84.061611,143,1350.42564
-96.936081,156,1352.096717
-96.338254,145,1352.961196
-111.64722,148,1353.721896
-113.796939,176,1354.587356
-407.062836,501,1357.975026
-87.100958,157,1358.821012
-1001.742522,474,1361.417289
-206.122034,222,1362.578584
-556.963732,501,1366.629275
-87.431634,150,1367.358175
-107.902155,148,1368.347737
-172.52687,205,1369.626423
-68.037782,153,1371.556255
-116.933348,172,1372.599418
-86.171598,155,1373.55772
-100.597153,135,1374.97185
-104.4204,160,1376.62714
-115.466057,145,1378.181202
-83.164834,139,1379.248172
-325.130975,231,1381.381914
-119.114853,160,1382.152291
-186.093849,202,1383.122273
-101.654747,150,1383.81776
-111.527983,166,1384.987285
-111.858231,156,1385.887362
-132.671605,153,1388.308465
-100.522796,146,1389.532187
-111.596457,170,1390.707192
-105.265243,156,1391.652101
-277.473003,215,1392.903651
-89.559896,144,1393.79628
-89.454878,138,1395.951809
-99.055048,157,1396.709932
-86.021822,161,1397.533449
-178.504343,191,1398.695074
-124.160667,169,1399.666054
-88.630757,136,1400.563594
-103.576847,150,1401.402445
-90.851731,151,1403.170394
-89.615522,138,1404.141367
-104.323148,170,1405.346353
-84.485976,141,1406.088517
-113.684203,158,1407.401925
-127.391911,165,1408.537517
-87.190783,154,1410.176213
-76.016523,151,1410.88021
-88.155252,150,1411.808362
-225.485575,206,1413.22919
-121.082222,150,1414.383162
-101.552489,156,1415.142213
-141.058147,168,1415.955323
-132.248368,170,1417.441821
-98.889185,172,1418.251341
-131.264482,145,1418.929848
